LessonID,TeacherID,StudentID,Time
62902,2,948,1430822400
62903,3,946,1430822400
62907,1,3749,1432032000
62908,2,948,1432032000
62909,3,946,1432032000
62910,1,3749,1432636800
62911,2,948,1432636800
62912,3,946,1432636800
62916,3,1517,1420549200
62917,3,1517,1420550400
62918,3,1517,1420551600
62919,3,1517,1420552800
62920,3,1517,1420554000
62921,3,1517,1420555200
62924,1,421,1421749200
62925,1,421,1421835600
62926,1,421,1421923200
62927,1,421,1422354000
62929,1,421,1422960000
62930,1,421,1423045200
62932,1,421,1422440400
62933,1,421,1421664000
62939,2,741,1421835600
62940,1,741,1421924400
62941,1,741,1422268800
62942,2,741,1422440400
62943,2,741,1422528000
62945,1,1922,1420893600
62948,1,421,1422873600
62950,2,3767,1421168400
62951,1,3766,1421168400
62952,1,3749,1423564800
62953,2,948,1423564800
62954,3,946,1423564800
62955,1,3749,1424169600
62956,2,948,1424169600
62957,3,946,1424169600
62958,1,3749,1424774400
62959,2,948,1424774400
62960,3,946,1424774400
62961,1,3749,1425379200
62962,2,948,1425379200
62963,3,946,1425379200
62964,1,3749,1426588800
62965,2,948,1426588800
62966,3,946,1426588800
62967,1,3749,1427798400
62968,2,948,1427798400
62969,3,946,1427798400
62970,1,3749,1428403200
62971,2,948,1428403200
62972,3,946,1428403200
62976,1,3749,1429612800
62977,2,948,1429612800
62978,3,946,1429612800
62982,1,3765,1421167200
62983,1,3768,1421242800
62984,1,3769,1421244000
62985,1,3766,1421772000
62986,1,3765,1421773200
62987,2,3767,1421773200
62988,1,3768,1421848800
62989,1,3769,1421850000
62990,2,3730,1421754000
62991,2,3730,1421925600
62993,2,3732,1422374400
63002,1,3732,1423584000
63004,1,3732,1424190000
63006,1,3732,1424794800
63012,2,3438,1426083600
63013,2,3438,1427293200
63014,2,3190,1420724400
63017,2,3189,1420725600
63019,1,1780,1420710000
63020,2,84,1420711200
63021,2,3189,1421062800
63023,1,3188,1421062800
63032,1,1780,1421239200
63034,2,3190,1421329200
63036,2,3190,1421409600
63037,2,3189,1421410800
63038,1,3188,1421410800
63039,1,3188,1421674800
63043,1,3730,1421061600
63047,1,3730,1421236800
63048,2,3730,1421320800
63051,2,3730,1422613200
63053,2,3730,1420716000
63054,1,3439,1420621200
63055,2,3439,1420795200
63056,2,3439,1420796400
63057,1,3439,1421059200
63058,1,3439,1421060400
63059,1,3439,1421234400
63060,1,3439,1421667600
63061,1,3439,1421836800
63062,1,3439,1421838000
63063,1,3439,1422272400
63064,1,3439,1422273600
63065,2,3188,1420726800
63067,1,3439,1422874800
63068,1,3439,1422876000
63069,2,3189,1421330400
63070,1,3439,1423046400
63071,1,3439,1423047600
63073,1,3439,1423478400
63074,1,3439,1423479600
63076,1,3439,1423650000
63077,1,3439,1423651200
63078,2,3492,1420564800
63079,2,3484,1420562400
63080,1,1517,1420562400
63081,1,1517,1420563600
63082,1,1517,1420564800
63083,1,1517,1420566000
63087,3,3565,1421920800
63092,3,1922,1421316000
63093,1,1922,1421498400
63095,1,1517,1420639200
63096,1,1517,1420640400
63099,1,2088,1423476000
63101,2,2088,1424685600
63103,1,2088,1423648800
63104,1,2088,1424253600
63106,1,2088,1424943600
63107,1,2088,1425290400
63111,1,2088,1425895200
63112,1,2088,1426500000
63113,1,844,1421928000
63114,1,2088,1427104800
63115,1,844,1421929200
63117,2,3442,1421929200
63120,1,844,1422361200
63123,1,844,1422532800
63125,1,844,1422534000
63138,1,844,1423569600
63139,1,844,1423570800
63140,2,3442,1423569600
63141,2,3442,1423570800
63142,1,844,1423742400
63143,1,844,1423743600
63144,2,3442,1423742400
63145,2,3442,1423743600
63148,2,3442,1424174400
63149,2,3442,1424175600
63150,1,844,1424347200
63158,2,2146,1421244000
63159,2,2145,1421245200
63160,2,2145,1421143200
63161,3,1599,1420714800
63162,2,1599,1421146800
63165,2,3760,1422274800
63166,2,3760,1422445200
63167,2,3760,1422879600
63168,2,3760,1423484400
63169,2,3760,1423654800
63172,1,3656,1425298800
63173,2,3760,1425298800
63174,1,3656,1425300000
63175,1,3656,1425469200
63176,1,3656,1425470400
63177,2,3760,1425469200
63178,1,3655,1425903600
63179,1,3656,1425904800
63180,2,3760,1425903600
63181,1,3656,1426074000
63182,1,3656,1426075200
63183,2,3760,1426074000
63188,2,3655,1423048800
63192,2,3655,1424876400
63193,1,3760,1424876400
63194,2,3656,1424877600
63195,1,3656,1426508400
63196,1,3656,1426509600
63197,2,3760,1426508400
63201,1,3656,1426678800
63202,1,3656,1426680000
63203,2,3760,1426678800
63204,2,3655,1421839200
63205,1,3485,1420732800
63206,1,3484,1420734000
63207,1,3483,1420735200
63208,2,751,1420622400
63209,1,3749,1420634400
63210,1,1906,1421337600
63212,1,1906,1421941200
63213,2,1905,1421941200
63214,1,1906,1422283200
63216,3,1906,1422362400
63217,1,1906,1422452400
63218,3,3705,1422524400
63219,1,1906,1422625200
63223,2,3730,1424690400
63234,1,3539,1423756800
63235,2,3538,1423756800
63236,1,3539,1424361600
63237,2,3538,1424361600
63238,1,3539,1424966400
63239,2,3538,1424966400
63263,1,2098,1422448800
63264,1,2098,1421844000
63272,1,2098,1423483200
63275,1,2098,1425297600
63278,1,2098,1426507200
63280,1,2098,1427716800
63288,1,2098,1428926400
63289,1,2098,1429531200
63291,1,2098,1430136000
63329,1,3723,1421328000
63330,1,3723,1421932800
63331,1,3723,1422537600
63332,1,3723,1422969600
63397,1,2932,1421678400
63402,1,1975,1421673600
63403,1,1975,1422103200
63404,1,1975,1422708000
63406,2,322,1420717200
63412,2,3190,1423057200
63423,1,3188,1423057200
63475,1,1780,1420795200
63476,1,84,1420796400
63479,1,1780,1421156400
63486,3,3349,1423562400
63489,1,1184,1421338800
63490,2,1182,1421338800
63492,3,1183,1421338800
63494,2,1184,1422464400
63495,2,1184,1422465600
63496,3,3694,1420819200
63497,2,3604,1420820400
63498,1,3602,1420821600
63500,3,3605,1420820400
63501,2,740,1421068800
63502,2,740,1421070000
63503,1,739,1421068800
63504,1,739,1421070000
63507,1,739,1421163600
63508,2,740,1421163600
63509,1,739,1421251200
63510,2,740,1421251200
63511,1,739,1421335200
63513,1,739,1421334000
63514,2,740,1421334000
63515,2,740,1421332800
63524,1,740,1421851200
63525,3,740,1421852400
63531,1,740,1422014400
63532,1,740,1422015600
63533,2,739,1422015600
63539,2,740,1422369600
63565,1,3752,1421342400
63569,1,3752,1421944800
63570,1,3752,1421946000
63591,2,3189,1421762400
63592,1,3188,1421330400
63593,1,3188,1421762400
63594,1,3498,1420822800
63595,1,1517,1420804800
63596,1,1517,1420806000
63597,1,1517,1420807200
63607,1,2829,1421322000
63617,3,2829,1421154000
63625,1,2829,1428576000
63626,3,2829,1421749200
63627,1,2829,1429288800
63629,3,2828,1429288800
63630,1,2829,1429893600
63631,2,2828,1429893600
63632,3,2827,1429893600
63654,2,2827,1428576000
63655,3,2828,1428576000
63657,1,3752,1421077200
63658,3,2271,1421142000
63661,2,2271,1421661600
63662,2,2271,1421660400
63663,3,2271,1421746800
63666,1,2244,1433152800
63667,1,2244,1433154000
63668,3,2243,1433152800
63669,3,2243,1433154000
63670,1,2244,1433326800
63671,1,2244,1433328000
63672,3,2243,1433326800
63673,3,2243,1433328000
63674,1,2244,1433499600
63675,1,2244,1433500800
63676,3,2243,1433499600
63677,3,2243,1433500800
63690,1,2244,1434536400
63691,1,2244,1434537600
63692,2,2243,1434536400
63693,2,2243,1434537600
63694,1,2244,1434709200
63695,1,2244,1434710400
63696,2,2243,1434709200
63697,2,2243,1434710400
63727,1,2934,1422376800
63728,1,2933,1422378000
63729,2,2932,1422378000
63730,1,2934,1422543600
63733,2,1175,1421751600
63734,2,1176,1421752800
63735,2,1175,1421836800
63736,2,1176,1421838000
63737,2,1175,1422357600
63738,2,1176,1422358800
63739,2,1175,1422442800
63740,2,1176,1422444000
63741,2,1175,1422962400
63742,2,1176,1422963600
63743,2,1175,1423046400
63744,2,1176,1423047600
63746,2,1175,1423567200
63747,2,1175,1423652400
63748,2,1176,1423653600
63749,2,1175,1424170800
63750,2,1176,1424172000
63751,2,1175,1424257200
63752,2,1176,1424258400
63753,2,1175,1424775600
63754,2,1176,1424776800
63755,2,1175,1424860800
63756,2,1176,1424862000
63765,2,3730,1421148000
63776,1,144,1434622800
63777,1,144,1434624000
63778,2,110,1434622800
63779,2,110,1434624000
63780,3,112,1434622800
63781,3,112,1434624000
63782,1,144,1434711600
63783,1,144,1434712800
63784,2,110,1434711600
63785,2,110,1434712800
63786,3,112,1434711600
63787,3,112,1434712800
63788,1,144,1434968400
63789,1,144,1434969600
63790,2,110,1434968400
63791,2,110,1434969600
63792,3,112,1434968400
63793,3,112,1434969600
63794,1,144,1435054800
63795,1,144,1435056000
63796,2,110,1435054800
63797,2,110,1435056000
63798,3,112,1435054800
63799,3,112,1435056000
63800,1,144,1435141200
63801,1,144,1435142400
63802,2,110,1435141200
63803,2,110,1435142400
63804,3,112,1435141200
63805,3,112,1435142400
63806,1,144,1435227600
63807,1,144,1435228800
63808,2,110,1435227600
63809,2,110,1435228800
63810,3,112,1435227600
63811,3,112,1435228800
63812,1,144,1435314000
63813,1,144,1435315200
63814,2,110,1435314000
63815,2,110,1435315200
63816,3,112,1435314000
63817,3,112,1435315200
63818,1,144,1435573200
63819,1,144,1435574400
63820,2,110,1435573200
63821,2,110,1435574400
63822,3,112,1435573200
63823,3,112,1435574400
63824,1,144,1435659600
63825,1,144,1435660800
63826,2,110,1435659600
63827,2,110,1435660800
63828,3,112,1435659600
63829,3,112,1435660800
63830,1,144,1435746000
63831,1,144,1435747200
63832,2,110,1435746000
63833,2,110,1435747200
63834,3,112,1435746000
63835,3,112,1435747200
63838,1,3783,1421752800
63839,1,3783,1421925600
63840,1,3783,1422357600
63841,1,3783,1422530400
63842,1,3783,1422958800
63844,1,2098,1421066400
63845,2,2212,1421077200
63847,2,2907,1421140800
63848,3,2907,1421247600
63849,2,2907,1421342400
63850,2,2212,1421343600
63851,3,2907,1421422800
63854,3,2212,1421680800
63862,3,2907,1422463200
63864,1,2212,1422632400
63865,2,2907,1422632400
63866,2,2212,1423065600
63867,1,2907,1423065600
63868,1,2907,1423237200
63869,2,2212,1423237200
63870,1,2907,1423670400
63871,2,2212,1423670400
63872,1,2907,1423842000
63873,2,2212,1423842000
63874,1,2907,1424275200
63875,2,2212,1424275200
63876,1,2907,1424446800
63877,2,2212,1424446800
63878,2,2907,1424880000
63879,1,2212,1424880000
63880,1,2907,1425051600
63881,2,2212,1425051600
63882,1,2907,1427904000
63883,2,2212,1427904000
63884,1,2907,1428075600
63885,2,2212,1428075600
63898,1,2907,1428942000
63899,2,2212,1428942000
63900,1,2907,1429028400
63901,2,2212,1429028400
63902,1,2907,1429114800
63903,2,2212,1429114800
63904,1,2907,1429201200
63905,2,2212,1429201200
63906,1,2907,1429287600
63907,2,2212,1429287600
63908,1,2907,1429546800
63909,2,2212,1429546800
63910,1,2907,1429633200
63911,2,2212,1429633200
63912,1,2907,1429719600
63913,2,2212,1429719600
63914,1,2907,1429806000
63915,2,2212,1429806000
63916,1,2907,1429892400
63917,2,2212,1429892400
63918,1,2907,1425484800
63919,2,2212,1425484800
63920,1,2907,1425656400
63921,2,2212,1425656400
63922,1,2212,1426089600
63923,2,2907,1426089600
63924,1,2907,1426261200
63925,2,2212,1426261200
63926,1,2907,1426694400
63927,2,2212,1426694400
63928,1,2907,1426866000
63929,2,2212,1426866000
63930,1,2907,1427299200
63931,2,2212,1427299200
63932,1,2907,1427470800
63933,2,2212,1427470800
63934,1,2907,1428508800
63935,2,2212,1428508800
63936,1,2907,1428680400
63937,2,2212,1428680400
63938,1,2907,1430323200
63939,2,2212,1430323200
63944,1,2907,1430928000
63945,2,2212,1430928000
63946,1,2907,1431532800
63947,2,2212,1431532800
63948,1,2907,1432137600
63949,2,2212,1432137600
63950,1,2907,1432742400
63951,2,2212,1432742400
63952,1,2907,1433754000
63953,2,2212,1433754000
63954,1,2212,1434099600
63955,2,2907,1434099600
63956,1,2907,1434531600
63957,2,2212,1434531600
63958,1,2907,1435136400
63978,1,3103,1421151600
63979,2,3102,1421151600
63981,2,3102,1421328000
63991,2,3102,1422012000
63993,2,3103,1422268800
63994,2,3102,1422270000
64003,2,3103,1422876000
64004,2,3102,1422877200
64007,2,3103,1423044000
64008,2,3102,1423045200
64038,2,2907,1421078400
64039,2,1902,1421079600
64040,2,1599,1421080800
64041,2,1517,1421064000
64042,1,1517,1421065200
64044,3,3560,1421334000
64046,3,1922,1421752800
64047,3,1922,1421925600
64048,1,3563,1421332800
64049,3,3562,1421332800
64050,1,3560,1421246400
64051,2,3561,1421246400
64052,2,1923,1422266400
64054,2,1923,1423476000
64056,1,1923,1424254800
64057,2,1923,1424688000
64058,2,1923,1424858400
64059,2,1923,1425290400
64076,2,1923,1422438000
64077,2,1923,1423042800
64078,2,1923,1423648800
64080,1,1923,1426501200
64081,1,1923,1427106000
64082,1,1923,1427709600
64083,1,1923,1426068000
64084,1,1923,1426672800
64087,1,1923,1428314400
64088,1,1923,1428920400
64089,1,1923,1429525200
64116,1,1923,1431512400
64118,1,1923,1430907600
64126,3,3787,1422294000
64127,1,3786,1422369600
64128,3,3787,1422369600
64131,1,3786,1422616800
64132,2,3787,1422616800
64133,2,3787,1421862000
64134,3,3786,1421862000
64137,1,3786,1421764800
64138,3,3787,1421764800
64157,2,3705,1422870000
64161,1,1906,1423069200
64162,2,1905,1423069200
64163,3,3706,1423069200
64168,1,1906,1423149600
64169,2,3706,1423149600
64170,3,1905,1423149600
64172,2,3705,1423474800
64173,1,1906,1423498800
64174,2,1904,1423498800
64175,1,1905,1423500000
64176,2,3706,1423500000
64177,2,1904,1423573200
64178,3,1906,1423573200
64182,1,3705,1423659600
64183,2,1904,1423659600
64185,1,1905,1423668000
64186,2,3706,1423668000
64187,1,3189,1421160000
64188,1,3705,1423734000
64189,2,1904,1423734000
64190,2,3190,1421160000
64196,1,3706,1423840800
64197,2,1905,1423840800
64200,3,3188,1421160000
64201,1,3705,1424077200
64202,2,1904,1424077200
64204,2,1905,1424078400
64206,1,3705,1424178000
64207,2,1904,1424178000
64209,1,3705,1424265600
64210,2,1904,1424265600
64214,1,3705,1424338800
64215,2,1904,1424338800
64216,1,3705,1424439600
64217,2,1904,1424439600
64219,1,1905,1424445600
64220,2,3706,1424445600
64221,1,3705,1424782800
64222,2,1904,1424782800
64224,2,1904,1424710800
64225,1,3705,1424710800
64226,3,1905,1424710800
64227,2,3706,1424712000
64228,1,1906,1424712000
64229,2,3706,1424883600
64231,3,1905,1424883600
64234,1,3705,1424944800
64235,2,1904,1424944800
64236,1,3705,1425043200
64237,1,1906,1425044400
64238,2,1904,1425044400
64239,1,1905,1425050400
64240,2,3706,1425050400
64244,1,2279,1421317200
64245,2,2278,1421317200
64247,1,3752,1423155600
64248,1,3752,1423156800
64253,1,1663,1423059600
64255,1,1662,1423058400
64256,1,1662,1423664400
64260,1,2098,1423652400
64261,1,2098,1424257200
64262,1,2098,1425466800
64263,1,2098,1426071600
64266,1,2098,1427886000
64268,1,2098,1429095600
64269,1,2098,1429700400
64270,1,2098,1430305200
64271,1,511,1421157600
64280,1,2098,1430740800
64288,1,2098,1433160000
64289,1,2098,1433332800
64290,1,2098,1433764800
64291,1,2098,1433937600
64292,1,2098,1434369600
64293,1,2098,1434542400
64294,1,2312,1421324400
64300,1,3703,1422981600
64301,1,3702,1422982800
64303,1,3703,1423585200
64304,3,3701,1423585200
64305,2,3702,1423585200
64306,1,3703,1424192400
64307,2,3702,1424192400
64308,3,3701,1424192400
64309,1,3701,1424797200
64310,2,3702,1424797200
64312,4,3701,1422981600
64313,2,807,1421748000
64321,2,807,1422355200
64323,3,3716,1421929200
64325,2,807,1422541200
64326,1,807,1422618000
64330,1,807,1423221600
64334,1,807,1423567200
64360,1,1902,1422957600
64361,2,1599,1422957600
64362,1,1902,1423063200
64365,3,1599,1423064400
64366,2,1598,1423063200
64367,3,1599,1423063200
64370,1,1598,1423236000
64372,3,1902,1423236000
64376,1,1902,1423562400
64377,2,1599,1423562400
64391,1,3781,1424102400
64392,2,3782,1424102400
64393,1,3781,1424184000
64394,2,3782,1424184000
64395,1,3781,1424271600
64396,2,3782,1424271600
64399,1,3781,1424444400
64400,2,3782,1424444400
64401,1,3781,1424358000
64402,2,3782,1424358000
64403,2,3781,1424709600
64404,1,3782,1424709600
64405,1,3781,1424790000
64406,2,3782,1424790000
64407,2,3781,1424881200
64408,1,3788,1421142000
64409,1,3782,1424881200
64410,1,3781,1424962800
64411,2,3782,1424962800
64412,1,3781,1425049200
64413,2,3782,1425049200
64414,1,160,1421320800
64415,2,3736,1422639600
64423,3,1922,1421144400
64425,3,1753,1423152000
64434,2,1753,1421336400
64435,2,1753,1421944800
64436,3,1753,1422548400
64438,1,807,1423153200
64439,2,805,1423153200
64440,3,806,1423153200
64446,1,1753,1423758000
64449,1,1753,1424362800
64450,1,807,1423489200
64458,2,806,1423758000
64459,3,805,1423758000
64460,4,807,1423758000
64461,1,807,1424172000
64464,3,806,1424362800
64469,1,807,1425381600
64471,1,807,1425572400
64472,2,806,1425572400
64473,3,805,1425572400
64474,1,807,1425909600
64475,1,807,1425986400
64476,1,806,1426177200
64477,2,805,1426177200
64478,3,807,1426177200
64479,2,807,1426514400
64480,1,807,1426590000
64481,1,807,1426782000
64482,2,805,1426782000
64483,3,806,1426782000
64484,2,807,1427119200
64485,1,807,1427194800
64486,1,807,1427386800
64489,1,3103,1421229600
64490,2,3102,1421229600
64492,3,772,1423148400
64493,3,773,1423150800
64495,3,772,1423587600
64496,3,773,1423588800
64502,1,3104,1422270000
64504,2,3103,1422446400
64505,2,3102,1422448800
64506,2,3104,1422447600
64507,3,772,1424188800
64508,3,773,1424190000
64510,3,772,1424359200
64511,3,773,1424360400
64515,1,772,1424520000
64516,1,773,1424521200
64528,1,2136,1421400000
64529,2,2135,1421400000
64530,1,2136,1421744400
64531,2,2135,1421744400
64532,1,2136,1422351600
64533,3,2135,1422351600
64534,1,2136,1422956400
64535,2,2135,1422956400
64553,1,3633,1421312400
64554,3,3634,1421313600
64555,2,511,1421402400
64557,2,3500,1421316000
64564,1,3629,1421917200
64565,2,1531,1421917200
64567,1,3629,1421830800
64573,2,2271,1421230800
64574,2,2271,1421401200
64576,3,2271,1422523200
64583,3,3526,1421684400
64584,3,3554,1421685600
64585,3,3523,1421686800
64587,1,3526,1421751600
64588,2,3526,1421832000
64590,1,3526,1422010800
64591,1,3523,1422012000
64592,2,3526,1421924400
64593,3,3526,1422290400
64594,3,3523,1422291600
64595,3,3554,1422292800
64598,3,3526,1422357600
64599,2,3526,1422441600
64600,1,3526,1422529200
64601,1,3526,1422619200
64602,1,322,1423761600
64603,2,319,1423761600
64604,1,322,1424366400
64605,2,319,1424366400
64606,1,322,1424971200
64607,2,319,1424971200
64608,2,322,1425916800
64609,1,319,1425916800
64612,2,322,1424706000
64613,3,319,1424706000
64614,1,322,1425040800
64615,2,319,1425040800
64617,3,511,1422284400
64618,1,511,1422615600
64619,2,511,1422873600
64620,2,511,1423216800
64624,2,3429,1424181600
64625,2,3429,1424354400
64626,2,3429,1424786400
64627,2,3429,1424959200
64628,2,3429,1425391200
64629,2,3429,1425564000
64632,1,160,1421404800
64633,2,511,1423477200
64634,1,511,1423658400
64635,2,511,1424704800
64636,1,511,1425031200
64637,1,511,1425292800
64638,1,511,1425636000
64639,1,511,1425897600
64640,1,511,1426242000
64641,1,511,1426502400
64642,1,511,1426845600
64643,1,511,1427451600
64644,1,511,1427107200
64645,1,511,1427710800
64646,1,511,1428055200
64649,1,4185,1428921600
64650,1,4185,1429264800
64652,1,4185,1429869600
64653,1,511,1430131200
64654,1,511,1430474400
64655,3,3788,1421253600
64663,3,3788,1421424000
64665,2,3506,1421322000
64666,3,3507,1421322000
64669,2,3506,1421667600
64670,2,3507,1421668800
64671,3,3506,1421926800
64673,3,3507,1421928000
64675,3,3506,1422358800
64676,3,3507,1422360000
64677,2,3506,1422529200
64678,3,3507,1422529200
64679,1,3564,1421336400
64680,2,3706,1421421600
64681,1,3676,1422366000
64682,1,3676,1422367200
64683,1,3676,1422540000
64684,1,3676,1422538800
64685,2,3190,1421761200
64686,1,3188,1423662000
64687,2,3190,1423662000
64697,2,3676,1423059600
64698,2,3676,1423060800
64699,3,3676,1423238400
64700,3,3676,1423239600
64701,3,3676,1423574400
64702,3,3676,1423575600
64705,1,3103,1421329200
64706,3,3104,1421328000
64708,1,3103,1422013200
64710,2,3104,1422874800
64712,4,2399,1422982800
64713,4,2399,1422984000
64714,4,2399,1423584000
64715,4,2399,1423585200
64716,3,2399,1423843200
64717,3,2399,1423844400
64718,3,2399,1424193600
64719,3,2399,1424194800
64720,3,2399,1424448000
64721,3,2399,1424449200
64722,1,1797,1425547200
64723,2,1798,1425547200
64724,1,1184,1421340000
64729,1,1184,1423150800
64730,1,1184,1423152000
64731,2,1182,1423150800
64732,2,1182,1423152000
64733,4,1183,1423150800
64734,4,1183,1423152000
64741,1,1184,1423755600
64742,2,1182,1423755600
64743,4,1183,1423755600
64747,1,1184,1424365200
64748,2,1182,1424365200
64749,3,1183,1424365200
64761,2,1175,1421318400
64762,2,1176,1421319600
64763,3,3723,1421329200
64764,1,741,1423041600
64765,2,1662,1421935200
64767,1,3104,1421232000
64769,2,1663,1423144800
64772,1,1517,1421245200
64773,1,1662,1423663200
64777,2,3730,1422530400
64778,3,3788,1421337600
64787,1,2098,1421668800
64788,2,3189,1421676000
64789,3,751,1421341200
64790,3,750,1421342400
64796,2,1924,1425291600
64800,2,1924,1426500000
64802,2,1924,1427104800
64814,2,2829,1421926800
64815,2,115,1424442000
64816,1,114,1424442000
64819,1,740,1421756400
64820,2,739,1421756400
64821,2,739,1422014400
64822,1,740,1422278400
64823,2,739,1422368400
64824,1,740,1422368400
64825,2,3732,1422020400
64828,2,3564,1421948400
64976,3,3730,1424259600
64981,2,3730,1425295200
64985,2,1924,1428919200
64987,1,1923,1429093200
64989,1,1923,1429698000
64993,1,1923,1435051200
64994,2,1925,1435051200
64996,2,1924,1424859600
64997,2,1924,1424689200
65000,3,3741,1421426400
65001,3,3742,1421427600
65002,1,3797,1421402400
65009,1,1517,1421415600
65010,1,1517,1421416800
65011,1,1517,1421418000
65014,1,3797,1421491200
65015,2,3797,1421664000
65016,2,3797,1422013200
65017,3,3492,1423762800
65024,2,3103,1421662800
65025,2,3102,1421665200
65026,2,3104,1421666400
65028,2,3102,1423219200
65029,2,3104,1423220400
65030,1,3103,1423220400
65031,2,3652,1424793600
65044,3,3788,1421683200
65047,3,3788,1422350400
65051,3,3788,1423560000
65052,3,3788,1423732800
65094,3,1599,1422885600
65095,3,1599,1422886800
65096,3,1598,1422888000
65099,3,1902,1422889200
65100,2,1599,1423236000
65105,1,1902,1423744800
65106,4,1599,1423744800
65124,2,1459,1422094800
65126,2,1460,1423908000
65139,2,1460,1431770400
65140,2,1459,1431771600
65146,1,1459,1434795600
65157,1,1598,1430751600
65158,1,1598,1430752800
65159,2,1902,1430751600
65160,3,1599,1430751600
65161,3,1599,1430752800
65162,1,1902,1430826000
65163,4,1599,1430826000
65164,1,1598,1430925600
65165,1,1598,1430926800
65166,2,1902,1430925600
65167,3,1599,1430925600
65170,1,1459,1423304400
65171,2,1460,1423304400
65172,1,1599,1431098400
65173,1,1599,1431099600
65174,2,1902,1431098400
65175,3,1598,1431098400
65176,3,1598,1431099600
65177,1,1598,1431355200
65178,2,1902,1431355200
65179,3,1599,1431355200
65180,1,1902,1431430800
65181,4,1599,1431430800
65182,1,1598,1431530400
65183,2,1902,1431530400
65184,3,1599,1431530400
65185,1,1598,1431531600
65186,3,1599,1431531600
65187,1,1902,1431603600
65188,4,1599,1431603600
65189,1,1598,1431703200
65190,2,1599,1431703200
65191,3,1902,1431703200
65214,3,1599,1423839600
65215,1,1902,1424167200
65216,3,1599,1424167200
65217,3,1599,1424272800
65218,3,1902,1424274000
65219,3,1598,1424275200
65222,1,1902,1424349600
65223,4,1599,1424349600
65233,3,1599,1424444400
65234,3,1902,1424445600
65235,3,1598,1424446800
65239,1,3804,1423502400
65240,3,3803,1423502400
65241,2,3802,1423502400
65242,1,3804,1423676400
65243,2,3802,1423676400
65244,3,3803,1423676400
65245,1,3804,1423762800
65246,2,3802,1423762800
65247,4,3803,1423762800
65248,1,3804,1424108400
65249,2,3802,1424108400
65250,3,3803,1424108400
65251,1,3804,1424280000
65252,1,3802,1424281200
65253,2,3803,1424280000
65254,1,3804,1424367600
65255,2,3802,1424367600
65256,3,3803,1424366400
65257,1,3804,1424454000
65258,2,3802,1424454000
65259,3,3803,1424454000
65260,1,3804,1423909200
65261,2,3802,1423909200
65262,1,3803,1423910400
65263,4,3804,1423586400
65264,4,3803,1423587600
65265,4,3802,1423588800
65266,1,3804,1424515200
65267,2,3802,1424515200
65268,2,3803,1424516400
65269,2,3759,1421673600
65270,2,3759,1421760000
65272,2,1787,1422897600
65273,3,1788,1422897600
65276,1,1787,1422955200
65277,2,1788,1422955200
65282,1,1787,1423222800
65283,2,1788,1423222800
65289,1,1787,1422525600
65290,3,1788,1422525600
65291,3,1787,1422637200
65292,3,1788,1422638400
65297,1,3847,1424166000
65298,2,1788,1424166000
65301,1,1787,1424340000
65302,2,1788,1424340000
65309,1,1787,1424434800
65310,2,1788,1424434800
65315,2,3847,1425058800
65316,3,1788,1425058800
65323,2,3730,1422271200
65324,1,3732,1421659200
65325,2,3730,1421659200
65326,1,1458,1425301200
65327,2,1457,1425301200
65328,3,3801,1425301200
65329,1,1458,1425474000
65330,2,1457,1425474000
65331,3,3801,1425474000
65332,1,1458,1425906000
65333,2,1457,1425906000
65334,3,3801,1425906000
65335,1,1458,1426078800
65336,2,1457,1426078800
65337,3,3801,1426078800
65338,1,1458,1426510800
65339,2,1457,1426510800
65340,3,3801,1426510800
65341,1,1458,1426683600
65342,2,1457,1426683600
65343,3,3801,1426683600
65344,1,1458,1427115600
65345,2,1457,1427115600
65346,3,3801,1427115600
65347,1,1458,1427288400
65348,2,1457,1427288400
65349,3,3801,1427288400
65352,1,3629,1421745600
65353,2,3564,1421775600
65354,2,1663,1421847600
65355,1,1146,1424083200
65356,1,1146,1424084400
65357,2,711,1421678400
65358,1,2399,1421676000
65359,1,2399,1421677200
65360,2,2401,1421677200
65361,3,2401,1422028800
65362,3,2401,1422285600
65364,3,3788,1421857200
65365,1,3730,1422374400
65371,2,3556,1421682000
65373,1,927,1426092000
65374,2,926,1426092000
65377,1,927,1427301600
65378,2,926,1427301600
65381,1,927,1428511200
65382,2,926,1428511200
65385,1,927,1430930400
65386,2,926,1430930400
65387,1,927,1431535200
65388,2,926,1431535200
65389,3,2377,1422985200
65390,3,3189,1423057200
65391,3,3189,1423662000
65397,3,3483,1421688000
65398,2,2656,1421679600
65399,1,2655,1421679600
65400,2,1517,1421683200
65401,2,1517,1421684400
65402,2,1517,1421685600
65403,2,1517,1421686800
65404,2,1517,1421688000
65405,2,1517,1421689200
65406,1,511,1421658000
65407,4,1906,1422968400
65408,4,3705,1423573200
65409,3,1906,1423659600
65412,3,1906,1424265600
65413,3,1906,1424439600
65414,3,2933,1421679600
65415,3,2212,1421682000
65416,1,710,1421680800
65417,2,794,1421680800
65420,1,2212,1422285600
65423,1,2907,1422546000
65425,2,3752,1421856000
65426,1,3752,1421857200
65433,1,329,1424791200
65434,2,328,1424791200
65436,1,329,1426000800
65437,2,328,1426000800
65438,3,330,1426000800
65439,1,329,1427210400
65440,2,328,1427210400
65441,3,330,1427210400
65460,1,329,1429024800
65461,2,328,1429024800
65462,3,330,1429024800
65463,1,329,1431012000
65464,2,328,1431012000
65465,3,330,1431012000
65466,1,329,1432048800
65467,2,328,1432048800
