PurchaseID,UserID,Time,Item,Price,NumLessons,PayPalTX
2058,1374,1404483619,4th of July Sale x 8,80,8,3AS70218BA192304X
2059,155,1404488943,4th of July Sale x 12,120,12,7WV26424GP6047226
2060,1420,1404489010,4th of July Sale x 20,200,20,9DA55438MK4009835
2061,1078,1404491182,4th of July Sale x 10,100,10,0NJ26460RS8514423
2062,573,1404491488,4th of July Sale x 10,100,10,1037249172694505K
2063,1096,1404492595,4th of July Sale x 12,120,12,5JC24318GS748331X
2064,1444,1404495974,4th of July Sale x 21,210,21,5BA64249PC7369413
2065,1506,1404496059,4th of July Sale x 10,100,10,4B569237RH056362P
2066,58,1404502779,4th of July Sale x 14,140,14,2AC66579ML876960U
2067,720,1404506152,4th of July Sale x 20,200,20,5TL024782C5328903
2068,1302,1404509257,4th of July Sale x 20,200,20,8W9598961H865950C
2069,903,1404510648,4th of July Sale x 20,200,20,28E31817A66668606
2070,488,1404511093,4th of July Sale x 60,600,60,7VM71440KY900605X
2071,1226,1404511755,4th of July Sale x 10,100,10,3CE314891V6798007
2072,1336,1404512543,4th of July Sale x 11,110,11,0TB062177L743171G
2073,1399,1404512731,4th of July Sale x 6,60,6,4H9281561B4523305
2074,1329,1404512861,4th of July Sale x 4,40,4,8VM16671C5451104J
2075,1463,1404514215,4th of July Sale x 10,100,10,6N817084XF592700S
2076,1078,1404514422,4th of July Sale x 5,50,5,89S551235A1453841
2077,1055,1404518818,4th of July Sale x 30,300,30,6KM70578SC4834044
2078,308,1404544695,Adjustment,0,25,
2079,1170,1404545986,4th of July Sale x 5,50,5,2B055181AT4368137
2080,1029,1404557267,4th of July Sale x 5,50,5,38G606305J878110F
2081,1223,1404559909,4th of July Sale x 10,100,10,6R430894GC785200G
2082,654,1404580922,4th of July Sale x 5,50,5,4F145900RU3427547
2083,1392,1404596277,4th of July Sale x 5,50,5,11K68943TL249415K
2084,12,1404632660,4th of July Sale x 10,100,10,2U572253RU888094F
2085,993,1404649870,4th of July Sale x 11,110,11,35459538S26377248
2086,754,1404660814,4th of July Sale x 26,260,26,9W3596191X454381A
2087,315,1404666617,4th of July Sale x 20,200,20,86136435W04500029
2088,195,1404668028,4th of July Sale x 10,100,10,8HK776273S528011C
2089,1470,1404671483,4th of July Sale x 20,200,20,9GT19037EC280771E
2090,1513,1404671866,4th of July Sale x 12,120,12,7SH06701SR300243J
2091,1514,1404672439,4th of July Sale x 15,150,15,7BL7057956695772E
2092,1273,1404675376,4th of July Sale x 10,100,10,7F3791650M2895641
2093,1444,1404676070,4th of July Sale x 4,40,4,3F6616303R2885611
2094,1397,1404677163,4th of July Sale x 2,20,2,8G5554365U9450705
2095,287,1404679267,4th of July Sale x 20,200,20,3AM83619J4884721D
2096,696,1404679418,4th of July Sale x 30,300,30,2J387802VB490764U
2097,831,1404680106,4th of July Sale x 5,50,5,8UE01886ML2842125
2098,1399,1404680221,4th of July Sale x 6,60,6,9CV74965DV290264H
2099,1308,1404680305,4th of July Sale x 11,110,11,8NW59466XG4719628
2100,299,1404680812,4th of July Sale x 10,100,10,2C717288360059631
2101,171,1404682413,4th of July Sale x 10,100,10,10783865TH774490G
2102,872,1404683136,4th of July Sale x 100,1000,100,80J79640J1848300N
2103,1515,1404683862,4th of July Sale x 10,100,10,7MP121397T534454H
2104,82,1404685034,4th of July Sale x 15,150,15,9A64637863229900S
2105,764,1404685188,4th of July Sale x 8,80,8,2BD83503N1476774N
2106,732,1404686623,4th of July Sale x 10,100,10,9BS356270J305735W
2107,732,1404687391,4th of July Sale x 20,200,20,9B572259F52500349
2108,662,1404699015,4th of July Sale x 10,100,10,9RP58527DC4989903
2110,1085,1404736515,Adjustment,0,15,
2111,1167,1404752530,Adjustment,0,20,
2112,1522,1404765941,$15 per lesson x 2,30,2,5YM346472W7753109
2113,1366,1404801548,$15 per lesson x 2,30,2,29D783234P759513F
2114,1525,1404812455,$15 per lesson x 21,315,21,9AT733967B463242N
2115,921,1404815467,Adjustment,0,15,
2116,1054,1404819415,Adjustment,0,5,
2117,1530,1404839845,$15 per lesson x 10,150,10,0CE93520BC4514300
2118,1263,1404841739,Adjustment,0,1,
2119,1400,1404859919,$15 per lesson x 4,60,4,5H77379196190920P
2120,1400,1404863002,$15 per lesson x 6,90,6,81U070601W686090W
2121,1532,1404937510,$15 per lesson x 1,15,1,74R441978N897750B
2122,1533,1404981221,$15 per lesson x 1,15,1,1FC8279916432915Y
2123,1533,1404981544,$15 per lesson x 1,15,1,47687452KK6813150
2124,1533,1404981670,$15 per lesson x 1,15,1,3T7015721R364402N
2125,1354,1405023037,Adjustment,0,1,
2126,1536,1405100177,Adjustment,0,15,
2127,1539,1405107408,$15 per lesson x 1,15,1,3N482124AE912825P
2128,1539,1405107854,$15 per lesson x 1,15,1,3YN38664D52042720
2129,1539,1405108399,$15 per lesson x 8,120,8,4RM50196W0341374D
2130,1400,1405157828,$15 per lesson x 1,15,1,22R25370MX144344G
2131,1400,1405158054,$15 per lesson x 2,30,2,9JT49862VT703964K
2132,634,1405171074,$15 per lesson x 10,150,10,1DB36808DR5080917
2133,634,1405171633,$15 per lesson x 2,30,2,9HE18463VP972941C
2134,1522,1405172813,$15 per lesson x 1,15,1,04U58064SL030100G
2135,1522,1405172970,$15 per lesson x 1,15,1,2UX84458G4651063D
2136,421,1405244184,$15 per lesson x 10,150,10,0CB31352SY2095024
2137,1544,1405259825,$15 per lesson x 12,180,12,2KT8410790135962S
2138,1544,1405259929,$15 per lesson x 12,180,12,13G16607G6501224T
2139,1533,1405342325,$15 per lesson x 5,75,5,9XH20246P80093901
2140,899,1405344655,Adjustment,0,100,
2141,1175,1405365370,Adjustment,0,12,
2142,1175,1405368863,Adjustment,0,6,
2143,1512,1405376942,$15 per lesson x 2,30,2,2KX970972H5000107
2144,1512,1405379376,$15 per lesson x 2,30,2,5DE946086C115323Y
2145,1512,1405380988,$15 per lesson x 10,150,10,40M73853XA446103J
2146,794,1405408067,Adjustment,0,-18,
2147,1514,1405507578,$15 per lesson x 2,30,2,3UW92806B0165944Y
2148,665,1405514927,Adjustment,0,2,
2149,443,1405588083,Adjustment,0,1,
2150,387,1405615470,$15 per lesson x 1,15,1,3J1964010M4824644
2151,387,1405615551,$15 per lesson x 1,15,1,72D122299G5245735
2152,387,1405615653,$15 per lesson x 1,15,1,2XV06712T9226193W
2153,1554,1405623296,$15 per lesson x 10,150,10,5VP7163804447641E
2154,1078,1405636521,$15 per lesson x 5,75,5,5XB692164Y7475608
2155,1471,1405669948,$15 per lesson x 1,15,1,8SL21682147928411
2156,1557,1405679571,$15 per lesson x 6,90,6,84H21623NV396232U
2157,1557,1405681707,$15 per lesson x 6,90,6,7YW41176VE368520P
2158,1560,1405808208,$15 per lesson x 5,75,5,1SE71768HJ782905T
2159,1432,1405880039,Adjustment,0,8,
2160,1432,1405880074,Adjustment,0,-8,
2161,1432,1405880390,Adjustment,0,1,
2162,1432,1405883096,$15 per lesson x 10,150,10,6H3077541R7557736
2163,1305,1405883646,$15 per lesson x 4,60,4,7TF45214N90381044
2164,899,1405889999,Adjustment,0,-4,
2165,1533,1405935867,$15 per lesson x 1,15,1,4U043672VM520021D
2166,1563,1405943071,$15 per lesson x 4,60,4,6M2291947B599810A
2167,1216,1405943829,Adjustment,0,-5,
2168,1522,1405943995,$15 per lesson x 2,30,2,8SW543841G691322N
2169,1548,1405946338,$15 per lesson x 10,150,10,58J929213T2528228
2170,1432,1405947741,$12 per lesson for 30 lessons x 1,360,1,2UM05358EA6666045
2171,1432,1405948401,Adjustment,0,29,
2172,899,1405963184,Adjustment,0,-2,
2173,1045,1406016412,$15 per lesson x 3,45,3,6PC40948JA071823L
2174,899,1406051129,Adjustment,0,-2,
2175,1557,1406063591,$15 per lesson x 4,60,4,0CV915053E223361E
2176,1428,1406149462,$15 per lesson x 2,30,2,37A92855KD1441645
2177,899,1406209335,Adjustment,0,-5,
2178,1455,1406217104,$15 per lesson x 2,30,2,5T4359333V201860R
2179,1175,1406228888,Adjustment,0,10,
2180,751,1406278193,$12 per lesson for 30 lessons x 1,360,30,0NL37699LV917084S
2181,1448,1406282253,$12 per lesson for 30 lessons x 1,360,30,9N525701N90513723
2182,1500,1406309990,$15 per lesson x 4,60,4,6E396524A1657060B
2183,441,1406324302,$15 per lesson x 1,15,1,13U47123LH368681V
2184,1175,1406368549,Adjustment,0,5,
2185,1344,1406371910,Adjustment,0,-10,
2186,1442,1406394459,Adjustment,0,10,
2187,493,1406394899,Adjustment,0,50,
2188,1572,1406551092,$15 per lesson x 2,30,2,3L014593UV1339711
2189,1574,1406554610,$12 per lesson for 30 lessons x 1,360,30,31F57176D4813161M
2190,1568,1406558215,Adjustment,0,18,
2191,1216,1406650640,Adjustment,0,-1,
2192,1142,1406650969,Adjustment,0,-4,
2193,995,1406651005,Adjustment,0,4,
2194,1512,1406717679,$15 per lesson x 4,60,4,7T748514WK110834L
2195,488,1406723718,Adjustment,0,6,
2196,516,1406725062,Adjustment,0,22,
2197,1416,1406727508,Adjustment,0,1,
2198,1479,1406745288,Adjustment,0,30,
2199,1575,1406761904,$15 per lesson x 2,30,2,08506676SY081145P
2200,1550,1406795368,$15 per lesson x 4,60,4,63874093AT9943539
2201,1372,1406813590,Adjustment,0,-3,
2202,865,1406819479,$12 per lesson for 30 lessons x 1,360,30,0JE46649MD534124N
2203,1420,1406891079,$15 per lesson x 5,75,5,0L514599H76071248
2204,1550,1406928452,$15 per lesson x 4,60,4,3KD13220KD8777056
2205,287,1406990357,$15 per lesson x 4,60,4,5H323613XR472872X
2206,1305,1407002661,$15 per lesson x 4,60,4,8NB38379SH4511404
2207,634,1407085016,$15 per lesson x 4,60,4,63L207742T180890U
2208,1400,1407145444,$12 per lesson for 30 lessons x 1,360,30,22F94517J5914773H
2209,1579,1407160365,Adjustment,0,30,
2210,1580,1407160402,Adjustment,0,10,
2211,1498,1407262367,BACK TO SCHOOL SPECIAL $10 per lesson for 10 lesso,100,10,8WE13464T13832359
2212,1550,1407270976,$15 per lesson x 1,15,1,61L501895T825763F
2213,1364,1407314377,BACK TO SCHOOL SPECIAL $10 per lesson for 10 lesso,200,20,4WR73960DJ282450D
2214,532,1407320810,BACK TO SCHOOL SPECIAL $10 per lesson for 10 lesso,200,20,45A05007YC1892526
2215,1581,1407321577,BACK TO SCHOOL SPECIAL $10 per lesson for 10 lesso,100,10,6A717388U29525020
2216,1223,1407323481,BACK TO SCHOOL SPECIAL $10 per lesson for 10 lesso,100,10,1J0798822U507835W
2217,1582,1407330720,BACK TO SCHOOL SPECIAL $10 per lesson for 10 lesso,200,20,1R575274450180241
2218,1583,1407333058,BACK TO SCHOOL SPECIAL $10 per lesson for 10 lesso,100,10,0FU63432DJ475790R
2219,1038,1407337652,BACK TO SCHOOL SPECIAL $10 per lesson for 10 lesso,300,30,0CA586262T771722G
2220,1312,1407342071,BACK TO SCHOOL SPECIAL $10 per lesson for 10 lesso,100,10,8PF55775YC727584X
2221,1548,1407348975,BACK TO SCHOOL SPECIAL $10 per lesson for 10 lesso,100,10,9UE34367YV1178217
2222,1530,1407352166,BACK TO SCHOOL SPECIAL $10 per lesson for 10 lesso,100,10,0U227568J0433904N
2223,1258,1407360921,BACK TO SCHOOL SPECIAL $10 per lesson for 10 lesso,100,10,2X099984531548317
2224,1575,1407366037,BACK TO SCHOOL SPECIAL $10 per lesson for 10 lesso,100,10,2PU12980EV824622S
2225,1586,1407405281,$15 per lesson x 2,30,2,4JM588186N399894C
2226,1576,1407411545,BACK TO SCHOOL SPECIAL $10 per lesson for 10 lesso,100,10,8JV34095YW953874Y
2227,1586,1407420095,BACK TO SCHOOL SPECIAL $10 per lesson for 10 lesso,100,10,03675581YH343623M
2228,789,1407439722,BACK TO SCHOOL SPECIAL $10 per lesson for 10 lesso,200,20,1YY39017T5104851H
2229,44,1407448423,BACK TO SCHOOL SPECIAL $10 per lesson for 10 lesso,200,20,72H99816G0035625A
2230,1401,1407483253,$15 per lesson x 1,15,1,9CP57023EC052351U
2231,1401,1407483408,$15 per lesson x 1,15,1,82468429B1214300B
2232,1420,1407491411,BACK TO SCHOOL SPECIAL $10 per lesson for 10 lesso,100,10,9A383343M7003345Y
2233,1544,1407527835,BACK TO SCHOOL SPECIAL $10 per lesson for 10 lesso,200,20,3MH89237YA028291H
2234,1589,1407565740,BACK TO SCHOOL SPECIAL $10 per lesson for 10 lesso,100,10,6T5741958U313794W
2235,1590,1407576365,BACK TO SCHOOL SPECIAL $10 per lesson for 10 lesso,100,10,7CF8582736148421P
2236,358,1407615534,BACK TO SCHOOL SPECIAL $10 per lesson for 10 lesso,200,20,0RN12271BG985203C
2237,1500,1407652901,BACK TO SCHOOL SPECIAL $10 per lesson for 10 lesso,1000,100,0D543853TF722872B
2238,1487,1407671857,BACK TO SCHOOL SPECIAL $10 per lesson for 10 lesso,100,10,3Y484499S7933314K
2239,1432,1407694169,BACK TO SCHOOL SPECIAL $10 per lesson for 10 lesso,400,40,2P5065831B832002A
2240,1034,1407737618,BACK TO SCHOOL SPECIAL $10 per lesson for 10 lesso,300,30,8H841456RL217182G
2241,769,1407748667,BACK TO SCHOOL SPECIAL $10 per lesson for 10 lesso,200,20,7UG57606UM436384M
2242,1102,1407762364,BACK TO SCHOOL SPECIAL $10 per lesson for 10 lesso,200,20,8TG949969F340172F
2243,1556,1407795927,BACK TO SCHOOL SPECIAL $10 per lesson for 10 lesso,100,10,2WV01251T0200541H
2244,315,1407801281,BACK TO SCHOOL SPECIAL $10 per lesson for 10 lesso,300,30,0R0487539W6198633
2245,1399,1407802793,BACK TO SCHOOL SPECIAL $10 per lesson for 10 lesso,100,10,0CF72423BV522992J
2246,1335,1407843413,BACK TO SCHOOL SPECIAL $10 per lesson for 10 lesso,100,10,1F684625EV007924L
2247,1595,1407846753,BACK TO SCHOOL SPECIAL $10 per lesson for 10 lesso,100,10,9PJ35749CD368903L
2248,75,1407849443,BACK TO SCHOOL SPECIAL $10 per lesson for 10 lesso,300,30,1JR315536K035732P
2249,1393,1407853307,BACK TO SCHOOL SPECIAL $10 per lesson for 10 lesso,100,10,7WT940596T061200R
2250,1552,1407879713,BACK TO SCHOOL SPECIAL $10 per lesson for 10 lesso,100,10,2SW08260EE487704V
2251,540,1407894714,BACK TO SCHOOL SPECIAL $10 per lesson for 10 lesso,100,10,81613226U1082793T
2252,1493,1407925112,BACK TO SCHOOL SPECIAL $10 per lesson for 10 lesso,100,10,08970381KJ314080J
2253,1399,1407936339,BACK TO SCHOOL SPECIAL $10 per lesson for 10 lesso,100,10,04M07551U3955343G
2254,1175,1408028925,Adjustment,0,12,
2255,1597,1408090735,Adjustment,0,5,
2256,1399,1408103197,BACK TO SCHOOL SPECIAL $10 per lesson for 10 lesso,100,10,90K15590AH107632H
2257,736,1408112542,BACK TO SCHOOL SPECIAL $10 per lesson for 10 lesso,100,10,065430716T596643L
2258,1586,1408225235,BACK TO SCHOOL SPECIAL $10 per lesson for 10 lesso,200,20,02T58861PJ988984C
2259,1598,1408288895,BACK TO SCHOOL SPECIAL $10 per lesson for 10 lesso,100,10,7NX16296CP265493R
2260,1223,1408290416,BACK TO SCHOOL SPECIAL $10 per lesson for 10 lesso,100,10,03952802T1516553T
2261,842,1408302261,BACK TO SCHOOL SPECIAL $10 per lesson for 10 lesso,400,40,81E27085BU654642P
2262,965,1408311701,BACK TO SCHOOL SPECIAL $10 per lesson for 10 lesso,200,20,21N52929212506902
2263,801,1408313392,BACK TO SCHOOL SPECIAL $10 per lesson for 10 lesso,100,10,1G148864JL943570E
2264,1592,1408351163,BACK TO SCHOOL SPECIAL $10 per lesson for 10 lesso,100,10,8SP631207D5543608
2265,965,1408351912,BACK TO SCHOOL SPECIAL $10 per lesson for 10 lesso,100,10,2CH842762A4802441
2266,721,1408354755,BACK TO SCHOOL SPECIAL $10 per lesson for 10 lesso,200,20,1J3746839Y551170E
2267,1601,1408358235,BACK TO SCHOOL SPECIAL $10 per lesson for 10 lesso,100,10,20E75853LG693674E
2268,1600,1408358317,BACK TO SCHOOL SPECIAL $10 per lesson for 10 lesso,100,10,8CB19743CV116423H
2269,1400,1408382736,BACK TO SCHOOL SPECIAL $10 per lesson for 10 lesso,100,10,9NT91943Y23844913
2270,1400,1408383111,BACK TO SCHOOL SPECIAL $10 per lesson for 10 lesso,100,10,7F7478752B1755028
2271,1400,1408383527,BACK TO SCHOOL SPECIAL $10 per lesson for 10 lesso,100,10,6RR60835HM0852517
2272,1497,1408719129,Adjustment,0,60,
2273,979,1408799613,$15 per lesson x 2,30,2,5CJ31045X8571570P
2274,1568,1408970994,Adjustment,0,20,
2275,1528,1409052196,$15 per lesson x 10,150,10,6K91358893559845G
2276,1583,1409063347,Adjustment,0,10,
2277,1319,1409063709,$15 per lesson x 6,90,6,3LJ52583DT602770J
2278,1607,1409140449,$15 per lesson x 1,15,1,5GS65356C8356535N
2279,1544,1409150125,Adjustment,0,-12,
2280,1572,1409246349,Adjustment,0,20,
2281,1590,1409251592,$15 per lesson x 7,105,7,15H0337950118923C
2282,147,1409299059,Adjustment,0,20,
2283,1608,1409326021,Adjustment,0,30,
2284,1606,1409496906,$15 per lesson x 1,15,1,4VA36036YH420574N
2285,1606,1409589880,$15 per lesson x 2,30,2,5RG86089HT642050C
2286,945,1409644522,$15 per lesson x 6,90,6,0107770040012035B
2287,1607,1409651373,$15 per lesson x 1,15,1,94P59683UW687210J
2288,1552,1409652907,$15 per lesson x 14,210,14,73L36325X0441882L
2289,1607,1409811377,Adjustment,0,3,
2290,58,1409814683,$15 per lesson x 1,15,1,84N148270X3527822
2291,488,1409842131,Adjustment,0,12,
2292,1544,1409870557,$15 per lesson x 8,120,8,1PF84443UG413202F
2293,1528,1410248387,$15 per lesson x 10,150,10,89U051969T1812706
2294,951,1410341889,$15 per lesson x 6,90,6,77390796NL824714N
2295,1528,1410357620,$15 per lesson x 2,30,2,0D191967D1101514B
2296,398,1410364883,Adjustment,0,-10,
2297,1544,1410364932,Adjustment,0,10,
2298,1590,1410457480,$15 per lesson x 6,90,6,4LG837142Y001974U
2299,1544,1410544497,Adjustment,0,10,
2300,601,1410634820,Adjustment,0,-4,
2301,104,1410679208,Adjustment,0,-4,
2302,1009,1410896638,$15 per lesson x 5,75,5,0H4675846B618282T
2303,315,1411316195,$15 per lesson x 1,15,1,0FM36401760879628
2304,1223,1411388169,Fall Special $10 per lesson x 2,200,20,0LR1110950566400Y
2305,577,1411402272,Adjustment,0,-25,
2306,822,1411402966,Adjustment,0,-20,
2307,543,1411403363,Adjustment,0,-5,
2308,296,1411403504,Adjustment,0,-3,
2309,575,1411404596,Adjustment,0,-9,
2310,1108,1411473738,Fall Special $10 per lesson x 2,200,20,4J781886VN2745445
2311,1497,1411484336,Fall Special $10 per lesson x 1,100,10,7UX80826DE271742G
2312,496,1411490353,$15 per lesson x 2,30,2,61T45407AM0158737
2313,956,1411567971,Fall Special $10 per lesson x 1,100,10,7K216941LK6054833
2314,407,1411570564,Adjustment,0,-9,
2315,456,1411572051,Adjustment,0,-2,
2316,492,1411575353,Adjustment,0,-4,
2317,556,1411575836,Adjustment,0,-20,
2318,1500,1411579234,Adjustment,0,-100,
2319,159,1411579405,Adjustment,0,-1,
2320,1398,1411580172,Fall Special $10 per lesson x 1,100,10,0X1265093B309161W
2321,638,1411580581,Adjustment,0,-1,
2322,1616,1411640168,Fall Special $10 per lesson x 1,100,10,5F8838206A929773K
2323,1616,1411640802,Fall Special $10 per lesson x 1,100,10,0RN325299X922504H
2324,1617,1411668520,Fall Special $10 per lesson x 1,100,10,6RS79858V4530374D
2325,1319,1411671488,Fall Special $10 per lesson x 1,100,10,0FK4336505451942H
2326,1556,1411683771,Fall Special $10 per lesson x 1,100,10,4LE87110JC732130N
2327,1009,1411740378,Fall Special $10 per lesson x 4,400,40,5EX04061WR417972V
2328,358,1411741003,Fall Special $10 per lesson x 1,100,10,63J07507J42182618
2329,315,1411754235,Fall Special $10 per lesson x 2,200,20,4J302486LN774260T
2330,540,1411824748,Fall Special $10 per lesson x 1,100,10,8E354533MY2138144
2331,1099,1411850993,Fall Special $10 per lesson x 1,100,10,2MB00683LN7422620
2332,398,1411893241,Adjustment,0,5,
2333,1589,1411934236,Fall Special $10 per lesson x 2,200,20,47X27657VC432344F
2334,1621,1411983306,Adjustment,0,100,
2335,222,1411988327,Fall Special $10 per lesson x 1,100,10,25H7871218681412R
2336,788,1412001373,Fall Special $10 per lesson x 1,100,10,0H7025094F581045K
2337,434,1412014499,Adjustment,0,59,
2338,970,1412072423,Fall Special $10 per lesson x 3,300,30,3LB79297RG209872G
2339,1624,1412079089,Fall Special $10 per lesson x 1,100,10,18499084PP200200U
2340,1584,1412080491,Fall Special $10 per lesson x 1,100,10,7E059113YW691214S
2341,1623,1412080655,Fall Special $10 per lesson x 2,200,20,2UU71971M7951531B
2342,12,1412084463,Adjustment,0,10,
2343,1625,1412085272,Fall Special $10 per lesson x 2,200,20,91D12074MF5523250
2344,1348,1412086460,Fall Special $10 per lesson x 2,200,20,5AG22543FR342862D
2345,1619,1412087414,Fall Special $10 per lesson x 1,100,10,9TB368203N2914617
2346,1335,1412092966,Fall Special $10 per lesson x 1,100,10,5P837355PK011141P
2347,1626,1412100683,Fall Special $10 per lesson x 5,500,50,1HA08079VR921002R
2348,1544,1412105478,Fall Special $10 per lesson x 3,300,30,0W185214SL886943G
2349,287,1412108307,Fall Special $10 per lesson x 1,100,10,4F1277887S888714K
2350,1627,1412108882,Fall Special $10 per lesson x 3,300,30,3AB17684HK253802G
2351,1077,1412109344,Fall Special $10 per lesson x 1,100,10,4W511720GM457060X
2352,1628,1412109875,Fall Special $10 per lesson x 2,200,20,80E92520583240321
2353,753,1412110747,Fall Special $10 per lesson x 5,500,50,7WT26688WG5808039
2354,1016,1412140378,Fall Special $10 per lesson x 1,100,10,1V341205K28014332
2355,1608,1412145085,Fall Special $10 per lesson x 1,100,10,5JD23716RE870151K
2356,965,1412146617,Fall Special $10 per lesson x 4,400,40,77D70646BF4098748
2357,965,1412146747,Fall Special $10 per lesson x 1,100,10,613266795A260334H
2358,723,1385924153,DEV TRADE,0,15,
2359,1500,1412166486,Fall Special $10 per lesson x 1,100,10,00N81288X44302251
2360,1625,1412166489,Fall Special $10 per lesson x 1,100,10,52065458F4229414A
2361,1618,1412175095,Fall Special $10 per lesson x 1,100,10,212924556B033161R
2362,1614,1412175420,Fall Special $10 per lesson x 3,300,30,5SG160052R5237645
2363,1631,1412177259,Fall Special $10 per lesson x 2,200,20,5J275867VH9622459
2364,398,1412182670,Fall Special $10 per lesson x 1,100,10,5LG57567TH9145311
2365,1442,1412185669,Adjustment,0,20,
2366,173,1412186667,Fall Special $10 per lesson x 1,100,10,99288276H3910780S
2367,1632,1412195824,Fall Special $10 per lesson x 2,200,20,8MJ15390KN9797322
2368,1034,1412196244,Fall Special $10 per lesson x 2,200,20,8DH30960UM127774W
2369,1633,1412196459,Fall Special $10 per lesson x 1,100,10,9CT0679209257080V
2370,765,1412200729,Fall Special $10 per lesson x 1,100,10,9LS75406HS174951P
2371,1635,1412202073,Fall Special $10 per lesson x 2,200,20,5SF49017HG890750B
2372,1621,1412330928,Adjustment,0,100,
2373,951,1412508990,$15 per lesson x 2,30,2,63S90666RL652810X
2374,945,1412536836,$15 per lesson x 10,150,10,3L7317298V189843P
2375,75,1412539213,$15 per lesson x 10,150,10,070456776G055644M
2376,233,1412760615,Adjustment,0,-2,
2377,318,1412760886,Adjustment,0,-4,
2378,781,1412760942,Adjustment,0,-3,
2380,579,1412761691,Adjustment,0,-91,
2381,945,1413128528,Adjustment,0,5,
2382,1616,1413146293,$15 per lesson x 1,15,1,6TT107088J441193X
2383,956,1413213472,$15 per lesson x 1,15,1,7G3414352D680642U
2384,434,1413214362,Adjustment,0,2,
2385,956,1413214822,$15 per lesson x 7,105,7,8MP251017X276511X
2386,1641,1413399903,$15 per lesson x 4,60,4,7VL19242KU0732821
2387,1641,1413549443,$12 per lesson for 30 lessons x 1,360,1,17Y004920A724815A
2388,1641,1413549799,$12 per lesson for 30 lessons x 1,360,1,2XL594446M2556416
2389,1641,1413553426,Adjustment,0,29,
2390,1616,1413732095,$15 per lesson x 1,15,1,5EC8382935688680A
2391,1616,1413732257,$15 per lesson x 3,45,3,19F39076R9772930E
2392,496,1413909107,$15 per lesson x 2,30,2,1242572949894442U
2393,526,1413968284,Adjustment,0,13,
2394,918,1414005615,Adjustment,0,-13,
2395,1016,1414010972,Google review,0,3,
2396,1497,1414011039,Google review,0,3,
2397,1556,1414011211,Google review,0,3,
2398,171,1414011586,Google review,0,3,
2399,1598,1414046170,Google review,0,3,
2400,1448,1414046217,Google review,0,3,
2401,222,1414046269,Google review,0,3,
2402,12,1414053261,Google review,0,3,
2403,777,1414053365,Google review,0,3,
2404,1625,1414061953,$12 per lesson for 30 lessons x 1,360,30,2PM299806D614984P
2405,1459,1414078317,Google review,0,3,
2406,1469,1414078360,Google review,0,3,
2407,526,1414078444,Google review,0,3,
2408,1399,1414079073,Google review,0,3,
2409,307,1414083110,expired date,0,-20,
2410,1586,1414083218,Google review,0,3,
2411,1077,1414083267,Google review,0,3,
2412,1608,1414083322,Google review,0,3,
2413,1432,1414083383,Google review,0,3,
2414,867,1414084243,Google review,0,3,
2415,47,1414084309,Google review,0,3,
2416,1096,1414084354,Google review,0,3,
2417,751,1414084399,Adjustment,0,3,
2418,1038,1414133249,Google review,0,2,
2419,1147,1414133317,Google review,0,2,
2420,1099,1414308954,Google review,0,2,
2421,1034,1414394193,Google review,0,2,
2422,1641,1414414030,Google review,0,2,
2423,945,1414415399,Google review,0,2,
2424,1645,1414479854,Adjustment,0,60,
2425,670,1414495178,Adjustment,0,-10,
2426,384,1414495544,expired date,0,-2,
2427,442,1414495724,expired date,0,-6,
2428,344,1414495979,expired date,0,-1,
2429,951,1414612467,$15 per lesson x 6,90,6,54L51163AV264230M
2430,488,1414653027,"dental ",0,5,
2431,75,1414921929,$15 per lesson x 10,150,10,79E99437AE412064G
2432,768,1415013791,Adjustment,0,-34,
2433,347,1415014260,Adjustment,0,-2,
2434,542,1415014551,Adjustment,0,-6,
2435,1647,1415015241,$15 per lesson x 1,15,1,7YW034299S4880736
2436,1616,1415032012,$15 per lesson x 4,60,4,7B1330478S889101T
2437,207,1415103696,Adjustment,0,50,
2438,1649,1415187692,$12 per lesson for 30 lessons x 1,360,30,22H10136L9758053J
2439,749,1415454013,Adjustment,0,6,
2440,860,1415724798,Adjustment,0,-100,
2441,1426,1415727378,expired date,0,-12,
2442,525,1415727575,expired date,0,-2,
2443,817,1415727718,expired date,0,-8,
2444,189,1415728087,expired date,0,-1,
2445,340,1415728301,Adjustment,0,-14,
2446,340,1415728351,Adjustment,0,10,
2447,50,1415728778,expired date,0,-3,
2448,176,1415729007,expired date,0,-4,
2449,289,1415729128,expired date,0,-4,
2450,80,1415729456,expired date,0,-1,
2451,252,1415729609,expired date,0,-6,
2452,165,1415730569,expired date,0,-5,
2453,587,1415730617,expired date,0,-1,
2454,563,1415791410,expired date,0,-8,
2455,429,1415791558,expired date,0,-24,
2456,371,1415791761,expired date,0,-21,
2457,122,1415792030,e,0,-30,
2458,701,1415792317,expired date,0,-16,
2459,354,1415792350,expired date,0,-5,
2460,756,1415792402,expired date,0,-30,
2461,706,1415792667,expired date,0,-30,
2462,192,1415793365,expired date,0,-1,
2463,364,1415794360,expired date,0,-6,
2464,166,1415794831,expired date,0,-6,
2465,1616,1415816715,$15 per lesson x 10,150,10,2VX58700RY088880U
2466,496,1415870716,$15 per lesson x 2,30,2,3NF95582G5660992E
2467,726,1415880598,expired date,0,-5,
2468,6,1415880647,expired date,0,-1,
2469,718,1415881212,expired date,0,-19,
